week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2026-04-14,CR-002,Guwahati,GUW-D1,768,31680.0
2026-04-14,CR-002,Hyderabad,HYD-D1,1275,52593.75
2026-04-14,CR-002,Jaipur,JAI-D1,836,34485.0
2026-04-14,CR-002,Lucknow,LUC-D2,778,32092.5
2026-04-14,CR-002,Mumbai,MUM-D2,1258,51892.5
2026-04-14,CR-002,Patna,PAT-D2,773,31886.0
2026-04-14,CR-003,Ahmedabad,AHM-D2,947,39063.75
2026-04-14,CR-003,Bengaluru,BEN-D2,1272,52470.0
2026-04-14,CR-003,Chennai,CHE-D2,1089,44921.25
2026-04-14,CR-003,Delhi,DEL-D2,1090,44962.5
2026-04-14,CR-003,Guwahati,GUW-D2,715,29493.75
2026-04-14,CR-003,Jaipur,JAI-D2,898,37042.5
2026-04-14,CR-003,Kolkata,KOL-D1,1394,57502.0
2026-04-14,CR-003,Mumbai,MUM-D2,1104,45540.0
2026-04-14,CR-003,Patna,PAT-D2,872,35970.0
2026-04-14,CR-004,Ahmedabad,AHM-D2,1204,49665.0
2026-04-14,CR-004,Bengaluru,BEN-D1,1377,56801.25
2026-04-14,CR-004,Delhi,DEL-D2,970,40012.5
2026-04-14,CR-004,Guwahati,GUW-D1,664,27390.0
2026-04-14,CR-004,Hyderabad,HYD-D2,9999,57461.25
2026-04-14,CR-004,Jaipur,JAI-D1,749,30896.0
2026-04-14,CR-004,Lucknow,LUC-D1,638,26317.5
2026-04-14,CR-004,Mumbai,MUM-D1,1330,54862.5
2026-04-14,CR-004,Pune,PUN-D2,1219,50283.75
2026-04-14,CR-005,Ahmedabad,AHM-D1,574,55965.0
2026-04-14,CR-005,Chennai,CHE-D2,454,44265.0
2026-04-14,CR-005,Jaipur,JAI-D1,357,34807.5
2026-04-14,CR-005,Kolkata,KOL-D2,467,45532.0
2026-04-14,CR-005,Lucknow,LUC-D2,357,34807.5
2026-04-14,CR-005,Mumbai,MUM-D2,557,54307.5
2026-04-14,CR-005,Pune,PUN-D2,-1,43387.5
2026-04-14,CR-006,Bengaluru,BEN-D1,614,59865.0
2026-04-14,CR-006,Hyderabad,HYD-D1,455,44362.5
2026-04-14,CR-006,Jaipur,JAI-D2,281,27397.5
2026-04-14,CR-006,Kolkata,KOL-D1,NA,50797.5
2026-04-14,CR-006,Lucknow,LUC-D1,348,33930.0
2026-04-14,CR-006,Patna,PAT-D2,#N/A,27007.5
2026-04-14,CR-006,Pune,PUN-D2,615,59962.5
2026-04-14,CR-007,Chennai,CHE-D1,165,30937.5
2026-04-14,CR-007,Hyderabad,HYD-D1,184,34500.0
2026-04-14,CR-007,Jaipur,JAI-D1,151,28312.5
2026-04-14,CR-007,Mumbai,MUM-D2,161,30187.5
2026-04-14,CR-007,Patna,PAT-D1,130,24375.0
2026-04-14,CR-008,Bengaluru,BEN-D2,210,39375.0
2026-04-14,CR-008,Delhi,DEL-D1,200,37500.0
2026-04-14,CR-008,Hyderabad,HYD-D2,163,30562.5
2026-04-14,CR-008,Mumbai,MUM-D1,161,30188.0
2026-04-14,CR-008,Pune,PUN-D1,222,41625.0
2026-04-14,CR-009,Chennai,CHE-D2,167,31312.0
2026-04-14,CR-009,Delhi,DEL-D1,225,42187.5
2026-04-14,CR-009,Guwahati,GUW-D2,9999,26437.5
2026-04-14,CR-009,Lucknow,LUC-D1,130,24375.0
2026-04-14,CR-009,Patna,PAT-D1,142,26625.0
2026-04-14,GJ-001,Ahmedabad,AHM-D2,1094,8205.0
2026-04-14,GJ-001,Bengaluru,BEN-D1,1218,9135.0
2026-04-14,GJ-001,Delhi,DEL-D2,983,7372.5
2026-04-14,GJ-001,Guwahati,GUW-D1,807,6052.5
2026-04-14,GJ-001,Hyderabad,HYD-D2,1003,7522.5
2026-04-14,GJ-001,Jaipur,JAI-D2,874,6555.0
2026-04-14,GJ-001,Kolkata,KOL-D1,1294,9705.0
2026-04-14,GJ-001,Lucknow,LUC-D1,818,6135.0
2026-04-14,GJ-001,Mumbai,MUM-D1,1003,7522.0
2026-04-14,GJ-001,Patna,PAT-D1,626,4695.0
2026-04-14,GJ-001,Pune,PUN-D2,1188,8910.0
2026-04-14,GJ-002,Ahmedabad,AHM-D1,1235,9262.5
2026-04-14,GJ-002,Bengaluru,BEN-D1,1007,7552.5
2026-04-14,GJ-002,Chennai,CHE-D2,1119,8392.5
2026-04-14,GJ-002,Delhi,DEL-D1,-1,8910.0
2026-04-14,GJ-002,Guwahati,GUW-D2,762,5715.0
2026-04-14,GJ-002,Jaipur,JAI-D2,715,5362.5
2026-04-14,GJ-002,Kolkata,KOL-D1,1352,10140.0
2026-04-14,GJ-002,Lucknow,LUC-D1,871,6532.5
2026-04-14,GJ-002,Mumbai,MUM-D2,1368,10260.0
2026-04-14,GJ-002,Patna,PAT-D1,782,5865.0
2026-04-14,GJ-002,Pune,PUN-D1,950,7125.0
2026-04-14,GJ-003,Ahmedabad,AHM-D2,587,11006.0
2026-04-14,GJ-003,Bengaluru,BEN-D2,447,8381.0
2026-04-14,GJ-003,Chennai,CHE-D1,461,8643.75
2026-04-14,GJ-003,Delhi,DEL-D2,423,7931.25
2026-04-14,GJ-003,Guwahati,GUW-D1,284,5325.0
2026-04-14,GJ-003,Hyderabad,HYD-D1,497,9318.75
2026-04-14,GJ-003,Jaipur,JAI-D1,325,6093.75
2026-04-14,GJ-003,Lucknow,LUC-D1,306,5737.5
2026-04-14,GJ-003,Mumbai,MUM-D2,461,8644.0
2026-04-14,GJ-003,Pune,PUN-D1,471,8831.25
2026-04-14,GJ-004,Ahmedabad,AHM-D1,427,8006.25
2026-04-14,GJ-004,Delhi,DEL-D2,594,11137.5
2026-04-14,GJ-004,Hyderabad,HYD-D2,618,11587.5
2026-04-14,GJ-004,Jaipur,JAI-D2,341,6393.75
2026-04-14,GJ-004,Kolkata,KOL-D1,602,11288.0
2026-04-14,GJ-004,Lucknow,LUC-D1,367,6881.25
2026-04-14,GJ-004,Mumbai,MUM-D1,416,7800.0
2026-04-14,GJ-004,Patna,PAT-D2,382,7162.5
2026-04-14,GJ-004,Pune,PUN-D2,487,9131.25
2026-04-14,GJ-005,Ahmedabad,AHM-D1,538,16140.0
2026-04-14,GJ-005,Delhi,DEL-D1,500,15000.0
2026-04-14,GJ-005,Hyderabad,HYD-D1,592,17760.0
2026-04-14,GJ-005,Jaipur,JAI-D1,299,8970.0
2026-04-14,GJ-005,Lucknow,LUC-D2,286,8580.0
2026-04-14,GJ-005,Mumbai,MUM-D1,614,18420.0
2026-04-14,GJ-005,Patna,PAT-D2,#N/A,9570.0
2026-04-14,GJ-005,Pune,PUN-D1,588,17640.0
2026-04-14,GJ-006,Ahmedabad,AHM-D1,522,15660.0
2026-04-14,GJ-006,Delhi,DEL-D1,430,12900.0
2026-04-14,GJ-006,Guwahati,GUW-D1,401,12030.0
2026-04-14,GJ-006,Jaipur,JAI-D1,397,11910.0
2026-04-14,GJ-006,Lucknow,LUC-D2,406,12180.0
2026-04-14,GJ-006,Mumbai,MUM-D2,572,17160.0
2026-04-14,GJ-006,Patna,PAT-D1,378,11340.0
2026-04-14,GJ-006,Pune,PUN-D1,560,16800.0
2026-04-14,GJ-007,Ahmedabad,AHM-D1,224,10080.0
2026-04-14,GJ-007,Bengaluru,BEN-D2,157,7065.0
2026-04-14,GJ-007,Delhi,DEL-D2,182,8190.0
2026-04-14,GJ-007,Jaipur,JAI-D2,127,5715.0
2026-04-14,GJ-007,Kolkata,KOL-D1,169,7605.0
2026-04-14,GJ-007,Lucknow,LUC-D1,120,5400.0
2026-04-14,GJ-007,Mumbai,MUM-D2,217,9765.0
2026-04-14,GJ-007,Patna,PAT-D2,#N/A,6165.0
2026-04-14,GJ-007,Pune,PUN-D1,189,8505.0
2026-04-14,GJ-008,Ahmedabad,AHM-D2,212,9540.0
2026-04-14,GJ-008,Bengaluru,BEN-D2,186,8370.0
2026-04-14,GJ-008,Delhi,DEL-D2,232,10440.0
2026-04-14,GJ-008,Jaipur,JAI-D2,128,5760.0
2026-04-14,GJ-008,Lucknow,LUC-D2,104,4680.0
2026-04-14,GJ-008,Mumbai,MUM-D2,203,9135.0
2026-04-14,GJ-008,Pune,PUN-D2,171,7695.0
2026-04-14,GJ-009,Ahmedabad,AHM-D1,191,8595.0
2026-04-14,GJ-009,Delhi,DEL-D1,175,7875.0
2026-04-14,GJ-009,Guwahati,GUW-D2,-1,5940.0
2026-04-14,GJ-009,Jaipur,JAI-D1,132,5940.0
2026-04-14,GJ-009,Kolkata,KOL-D1,168,7560.0
2026-04-14,GJ-009,Lucknow,LUC-D1,NA,6705.0
2026-04-14,GJ-009,Mumbai,MUM-D2,202,9090.0
2026-04-14,GJ-009,Patna,PAT-D1,120,5400.0
2026-04-14,GJ-009,Pune,PUN-D1,223,10035.0
2026-04-14,HC-001,Ahmedabad,AHM-D2,967,43515.0
2026-04-14,HC-001,Bengaluru,BEN-D2,1191,53595.0
2026-04-14,HC-001,Chennai,CHE-D1,979,44055.0
2026-04-14,HC-001,Delhi,DEL-D2,980,44100.0
2026-04-14,HC-001,Guwahati,GUW-D1,878,39510.0
2026-04-14,HC-001,Hyderabad,HYD-D2,1300,58500.0
2026-04-14,HC-001,Jaipur,JAI-D1,894,40230.0
2026-04-14,HC-001,Kolkata,KOL-D2,1155,51975.0
2026-04-14,HC-001,Lucknow,LUC-D2,894,40230.0
2026-04-14,HC-001,Mumbai,MUM-D1,1032,46440.0
2026-04-14,HC-001,Patna,PAT-D2,839,37755.0
2026-04-14,HC-001,Pune,PUN-D1,-1,59040.0
2026-04-14,HC-002,Ahmedabad,AHM-D2,1134,51030.0
2026-04-14,HC-002,Bengaluru,BEN-D2,1065,47925.0
2026-04-14,HC-002,Chennai,CHE-D1,1276,57420.0
2026-04-14,HC-002,Delhi,DEL-D1,984,44280.0
2026-04-14,HC-002,Guwahati,GUW-D2,889,40005.0
2026-04-14,HC-002,Hyderabad,HYD-D2,1063,47835.0
2026-04-14,HC-002,Jaipur,JAI-D1,621,27945.0
2026-04-14,HC-002,Kolkata,KOL-D2,1166,52470.0
2026-04-14,HC-002,Lucknow,LUC-D2,688,30960.0
2026-04-14,HC-002,Mumbai,MUM-D2,1101,49545.0
2026-04-14,HC-002,Patna,PAT-D1,721,32445.0
2026-04-14,HC-002,Pune,PUN-D2,,42705.0
2026-04-14,HC-003,Ahmedabad,AHM-D1,1328,59760.0
2026-04-14,HC-003,Bengaluru,BEN-D1,#N/A,49770.0
2026-04-14,HC-003,Chennai,CHE-D2,972,43740.0
2026-04-14,HC-003,Delhi,DEL-D2,1032,46440.0
2026-04-14,HC-003,Guwahati,GUW-D2,,32895.0
2026-04-14,HC-003,Hyderabad,HYD-D2,1185,53325.0
2026-04-14,HC-003,Jaipur,JAI-D1,759,34155.0
2026-04-14,HC-003,Kolkata,KOL-D2,-1,51120.0
2026-04-14,HC-003,Lucknow,LUC-D2,759,34155.0
2026-04-14,HC-003,Mumbai,MUM-D2,1160,52200.0
2026-04-14,HC-003,Patna,PAT-D1,840,37800.0
2026-04-14,HC-003,Pune,PUN-D2,1147,51615.0
2026-04-14,HC-004,Ahmedabad,AHM-D1,469,38692.5
2026-04-14,HC-004,Bengaluru,BEN-D2,557,45952.5
2026-04-14,HC-004,Chennai,CHE-D1,605,49912.5
2026-04-14,HC-004,Delhi,DEL-D1,451,37207.5
2026-04-14,HC-004,Guwahati,GUW-D2,366,30195.0
2026-04-14,HC-004,Hyderabad,HYD-D2,509,41992.5
2026-04-14,HC-004,Jaipur,JAI-D2,307,25327.5
2026-04-14,HC-004,Kolkata,KOL-D1,448,36960.0
2026-04-14,HC-004,Lucknow,LUC-D2,#N/A,25410.0
2026-04-14,HC-004,Mumbai,MUM-D2,422,34815.0
2026-04-14,HC-004,Patna,PAT-D1,362,29865.0
2026-04-14,HC-004,Pune,PUN-D2,482,39765.0
2026-04-14,HC-005,Ahmedabad,AHM-D1,507,41827.5
2026-04-14,HC-005,Bengaluru,BEN-D1,611,50407.5
2026-04-14,HC-005,Chennai,CHE-D2,-1,34897.5
2026-04-14,HC-005,Delhi,DEL-D1,480,39600.0
2026-04-14,HC-005,Guwahati,GUW-D1,293,24172.5
2026-04-14,HC-005,Hyderabad,HYD-D1,479,39517.5
2026-04-14,HC-005,Jaipur,JAI-D1,401,33082.5
2026-04-14,HC-005,Kolkata,KOL-D1,528,43560.0
2026-04-14,HC-005,Lucknow,LUC-D1,318,26235.0
2026-04-14,HC-005,Mumbai,MUM-D2,512,42240.0
2026-04-14,HC-005,Patna,PAT-D1,335,27637.5
2026-04-14,HC-005,Pune,PUN-D2,562,46365.0
2026-04-14,HC-006,Ahmedabad,AHM-D1,478,39435.0
2026-04-14,HC-006,Bengaluru,BEN-D2,417,34402.5
2026-04-14,HC-006,Chennai,CHE-D1,547,45127.5
2026-04-14,HC-006,Delhi,DEL-D1,425,35062.0
2026-04-14,HC-006,Guwahati,GUW-D1,404,33330.0
2026-04-14,HC-006,Hyderabad,HYD-D2,416,34320.0
2026-04-14,HC-006,Jaipur,JAI-D1,393,32422.0
2026-04-14,HC-006,Kolkata,KOL-D2,447,36877.5
2026-04-14,HC-006,Lucknow,LUC-D2,363,29947.5
2026-04-14,HC-006,Mumbai,MUM-D2,9999,36465.0
2026-04-14,HC-006,Patna,PAT-D1,327,26977.5
2026-04-14,HC-006,Pune,PUN-D1,455,37537.5
2026-04-14,HC-007,Ahmedabad,AHM-D1,175,26118.75
2026-04-14,HC-007,Bengaluru,BEN-D1,199,29700.75
2026-04-14,HC-007,Chennai,CHE-D1,#N/A,30298.0
2026-04-14,HC-007,Delhi,DEL-D2,NA,27909.75
2026-04-14,HC-007,Guwahati,GUW-D2,129,19253.0
2026-04-14,HC-007,Hyderabad,HYD-D2,NA,26865.0
2026-04-14,HC-007,Jaipur,JAI-D1,132,19701.0
2026-04-14,HC-007,Kolkata,KOL-D2,168,25074.0
2026-04-14,HC-007,Lucknow,LUC-D2,128,19104.0
2026-04-14,HC-007,Mumbai,MUM-D2,187,27909.75
2026-04-14,HC-007,Patna,PAT-D1,116,17313.0
2026-04-14,HC-007,Pune,PUN-D1,180,26865.0
2026-04-14,HC-008,Ahmedabad,AHM-D1,218,32536.5
2026-04-14,HC-008,Bengaluru,BEN-D2,218,32536.5
2026-04-14,HC-008,Chennai,CHE-D2,210,31342.0
2026-04-14,HC-008,Delhi,DEL-D1,172,25671.0
2026-04-14,HC-008,Guwahati,GUW-D1,120,17910.0
2026-04-14,HC-008,Hyderabad,HYD-D1,190,28357.5
2026-04-14,HC-008,Jaipur,JAI-D2,132,19701.0
2026-04-14,HC-008,Kolkata,KOL-D1,226,33730.5
2026-04-14,HC-008,Lucknow,LUC-D1,118,17611.5
2026-04-14,HC-008,Mumbai,MUM-D1,159,23730.75
2026-04-14,HC-008,Patna,PAT-D2,#N/A,15372.75
2026-04-14,HC-008,Pune,PUN-D2,221,32984.25
2026-04-14,MG-001,Bengaluru,BEN-D1,1343,55398.75
2026-04-14,MG-001,Chennai,CHE-D1,1382,57007.5
2026-04-14,MG-001,Delhi,DEL-D2,1141,47066.25
2026-04-14,MG-001,Hyderabad,HYD-D2,1270,52387.5
2026-04-14,MG-001,Jaipur,JAI-D2,782,32258.0
2026-04-14,MG-001,Lucknow,LUC-D1,780,32175.0
2026-04-14,MG-001,Mumbai,MUM-D1,1275,52593.75
2026-04-14,MG-001,Patna,PAT-D1,669,27596.25
2026-04-14,MG-001,Pune,PUN-D1,1278,52717.5
2026-04-14,MG-002,Ahmedabad,AHM-D1,959,39558.75
2026-04-14,MG-002,Bengaluru,BEN-D2,1401,57791.25
2026-04-14,MG-002,Chennai,CHE-D1,1383,57048.75
2026-04-14,MG-002,Hyderabad,HYD-D1,1291,53254.0
2026-04-14,MG-002,Jaipur,JAI-D2,686,28297.5
2026-04-14,MG-002,Kolkata,KOL-D2,-1,51686.0
2026-04-14,MG-002,Mumbai,MUM-D1,,44839.0
2026-04-14,MG-002,Patna,PAT-D2,899,37083.75
2026-04-14,MG-002,Pune,PUN-D1,1339,55233.75
2026-04-14,MG-003,Ahmedabad,AHM-D1,1161,47891.25
2026-04-14,MG-003,Bengaluru,BEN-D1,1016,41910.0
2026-04-14,MG-003,Delhi,DEL-D1,1139,46983.75
2026-04-14,MG-003,Guwahati,GUW-D1,801,33041.25
2026-04-14,MG-003,Jaipur,JAI-D2,-1,27390.0
2026-04-14,MG-003,Kolkata,KOL-D2,1217,50201.0
2026-04-14,MG-003,Lucknow,LUC-D2,656,27060.0
2026-04-14,MG-003,Mumbai,MUM-D1,1081,44591.0
2026-04-14,MG-003,Patna,PAT-D2,901,37166.25
2026-04-14,MG-004,Ahmedabad,AHM-D1,960,39600.0
2026-04-14,MG-004,Bengaluru,BEN-D1,1188,49005.0
2026-04-14,MG-004,Chennai,CHE-D1,981,40466.25
2026-04-14,MG-004,Guwahati,GUW-D2,755,31143.75
2026-04-14,MG-004,Kolkata,KOL-D2,1027,42364.0
2026-04-14,MG-004,Lucknow,LUC-D2,739,30483.75
2026-04-14,MG-004,Mumbai,MUM-D2,9999,55522.5
2026-04-14,MG-004,Patna,PAT-D2,736,30360.0
2026-04-14,MG-004,Pune,PUN-D1,1274,52552.0
2026-04-14,MG-005,Bengaluru,BEN-D2,451,43972.0
2026-04-14,MG-005,Delhi,DEL-D1,570,55575.0
2026-04-14,MG-005,Guwahati,GUW-D2,328,31980.0
2026-04-14,MG-005,Jaipur,JAI-D1,322,31395.0
2026-04-14,MG-005,Lucknow,LUC-D1,273,26617.5
2026-04-14,MG-005,Mumbai,MUM-D2,486,47385.0
2026-04-14,MG-005,Patna,PAT-D2,352,34320.0
2026-04-14,MG-006,Bengaluru,BEN-D2,575,56062.5
2026-04-14,MG-006,Delhi,DEL-D2,491,47872.5
2026-04-14,MG-006,Jaipur,JAI-D1,342,33345.0
2026-04-14,MG-006,Kolkata,KOL-D1,461,44947.5
2026-04-14,MG-006,Mumbai,MUM-D2,623,60742.5
2026-04-14,MG-006,Patna,PAT-D2,296,28860.0
2026-04-14,MG-006,Pune,PUN-D1,480,46800.0
2026-04-14,MG-007,Bengaluru,BEN-D1,187,35062.5
2026-04-14,MG-007,Delhi,DEL-D1,212,39750.0
2026-04-14,MG-007,Hyderabad,HYD-D1,223,41812.5
2026-04-14,MG-007,Jaipur,JAI-D2,136,25500.0
2026-04-14,MG-007,Mumbai,MUM-D1,172,32250.0
2026-04-14,MG-008,Bengaluru,BEN-D2,223,41812.5
2026-04-14,MG-008,Chennai,CHE-D1,189,35437.5
2026-04-14,MG-008,Jaipur,JAI-D1,140,26250.0
2026-04-14,MG-008,Lucknow,LUC-D2,129,24187.5
2026-04-14,MG-008,Mumbai,MUM-D2,234,43875.0
2026-04-14,MG-009,Chennai,CHE-D2,213,39937.5
2026-04-14,MG-009,Guwahati,GUW-D1,132,24750.0
2026-04-14,MG-009,Jaipur,JAI-D1,128,24000.0
2026-04-14,MG-009,Kolkata,KOL-D1,226,42375.0
2026-04-14,MG-009,Mumbai,MUM-D2,,43687.5
2026-04-14,MM-001,Ahmedabad,AHM-D1,1012,3795.0
2026-04-14,MM-001,Bengaluru,BEN-D1,1246,4672.5
2026-04-14,MM-001,Chennai,CHE-D1,1273,4774.0
2026-04-14,MM-001,Delhi,DEL-D2,1385,5193.75
2026-04-14,MM-001,Guwahati,GUW-D1,684,2565.0
2026-04-14,MM-001,Hyderabad,HYD-D2,1316,4935.0
2026-04-14,MM-001,Jaipur,JAI-D2,662,2482.5
2026-04-14,MM-001,Patna,PAT-D2,677,2538.75
2026-04-14,MM-001,Pune,PUN-D2,1374,5152.0
2026-04-14,MM-002,Bengaluru,BEN-D2,965,3618.75
2026-04-14,MM-002,Chennai,CHE-D2,1060,3975.0
2026-04-14,MM-002,Guwahati,GUW-D2,642,2407.5
2026-04-14,MM-002,Hyderabad,HYD-D1,1368,5130.0
2026-04-14,MM-002,Jaipur,JAI-D1,747,2801.25
2026-04-14,MM-002,Kolkata,KOL-D2,1356,5085.0
2026-04-14,MM-002,Mumbai,MUM-D2,NA,5036.25
2026-04-14,MM-002,Patna,PAT-D2,781,2928.75
2026-04-14,MM-002,Pune,PUN-D2,1378,5167.5
2026-04-14,MM-003,Ahmedabad,AHM-D2,1375,5156.25
2026-04-14,MM-003,Bengaluru,BEN-D2,1375,5156.25
2026-04-14,MM-003,Chennai,CHE-D2,1403,5261.25
2026-04-14,MM-003,Delhi,DEL-D1,1358,5092.5
2026-04-14,MM-003,Guwahati,GUW-D2,888,3330.0
2026-04-14,MM-003,Hyderabad,HYD-D2,1159,4346.25
2026-04-14,MM-003,Jaipur,JAI-D1,799,2996.25
2026-04-14,MM-003,Mumbai,MUM-D2,1359,5096.25
2026-04-14,MM-003,Patna,PAT-D2,806,3022.0
2026-04-14,MM-004,Ahmedabad,AHM-D1,972,3645.0
2026-04-14,MM-004,Bengaluru,BEN-D1,1395,5231.25
2026-04-14,MM-004,Chennai,CHE-D2,1171,4391.25
2026-04-14,MM-004,Delhi,DEL-D2,1140,4275.0
2026-04-14,MM-004,Hyderabad,HYD-D2,1227,4601.25
2026-04-14,MM-004,Jaipur,JAI-D1,616,2310.0
2026-04-14,MM-004,Kolkata,KOL-D1,1206,4522.5
2026-04-14,MM-004,Lucknow,LUC-D1,633,2373.75
2026-04-14,MM-004,Patna,PAT-D1,613,2298.75
2026-04-14,MM-005,Ahmedabad,AHM-D1,954,7155.0
2026-04-14,MM-005,Bengaluru,BEN-D2,992,7440.0
2026-04-14,MM-005,Chennai,CHE-D2,1331,9982.5
2026-04-14,MM-005,Delhi,DEL-D1,1376,10320.0
2026-04-14,MM-005,Hyderabad,HYD-D1,1322,9915.0
2026-04-14,MM-005,Jaipur,JAI-D2,889,6667.5
2026-04-14,MM-005,Kolkata,KOL-D1,1303,9772.5
2026-04-14,MM-005,Mumbai,MUM-D2,937,7028.0
2026-04-14,MM-005,Patna,PAT-D1,674,5055.0
2026-04-14,MM-006,Ahmedabad,AHM-D2,1265,9487.5
2026-04-14,MM-006,Delhi,DEL-D1,1308,9810.0
2026-04-14,MM-006,Guwahati,GUW-D1,720,5400.0
2026-04-14,MM-006,Jaipur,JAI-D1,724,5430.0
2026-04-14,MM-006,Kolkata,KOL-D2,1184,8880.0
2026-04-14,MM-006,Lucknow,LUC-D2,780,5850.0
2026-04-14,MM-006,Mumbai,MUM-D2,975,7312.5
2026-04-14,MM-006,Patna,PAT-D2,751,5632.5
2026-04-14,MM-006,Pune,PUN-D1,954,7155.0
2026-04-14,MM-007,Ahmedabad,AHM-D1,1102,8265.0
2026-04-14,MM-007,Bengaluru,BEN-D1,1008,7560.0
2026-04-14,MM-007,Chennai,CHE-D1,1360,10200.0
2026-04-14,MM-007,Delhi,DEL-D2,1119,8392.5
2026-04-14,MM-007,Guwahati,GUW-D1,818,6135.0
2026-04-14,MM-007,Hyderabad,HYD-D2,1165,8737.5
2026-04-14,MM-007,Kolkata,KOL-D2,1387,10402.5
2026-04-14,MM-007,Lucknow,LUC-D2,NA,5992.5
2026-04-14,MM-007,Patna,PAT-D2,9999,6150.0
2026-04-14,MM-008,Bengaluru,BEN-D2,974,7305.0
2026-04-14,MM-008,Chennai,CHE-D1,1243,9322.5
2026-04-14,MM-008,Delhi,DEL-D2,1329,9967.5
2026-04-14,MM-008,Guwahati,GUW-D2,849,6367.5
2026-04-14,MM-008,Hyderabad,HYD-D2,1299,9742.5
2026-04-14,MM-008,Kolkata,KOL-D1,1175,8812.0
2026-04-14,MM-008,Lucknow,LUC-D2,,5325.0
2026-04-14,MM-008,Patna,PAT-D1,856,6420.0
2026-04-14,MM-008,Pune,PUN-D1,1012,7590.0
2026-04-14,MM-009,Ahmedabad,AHM-D2,428,9630.0
2026-04-14,MM-009,Guwahati,GUW-D1,313,7042.5
2026-04-14,MM-009,Hyderabad,HYD-D1,431,9697.5
2026-04-14,MM-009,Kolkata,KOL-D1,446,10035.0
2026-04-14,MM-009,Mumbai,MUM-D1,579,13027.5
2026-04-14,MM-009,Patna,PAT-D1,355,7987.5
2026-04-14,MM-009,Pune,PUN-D1,552,12420.0
2026-04-14,MM-010,Ahmedabad,AHM-D1,611,13747.5
2026-04-14,MM-010,Delhi,DEL-D1,594,13365.0
2026-04-14,MM-010,Guwahati,GUW-D2,397,8932.5
2026-04-14,MM-010,Hyderabad,HYD-D1,-1,9472.5
2026-04-14,MM-010,Jaipur,JAI-D1,408,9180.0
2026-04-14,MM-010,Lucknow,LUC-D1,369,8302.0
2026-04-14,MM-010,Pune,PUN-D2,578,13005.0
2026-04-14,NB-001,Ahmedabad,AHM-D2,525,9844.0
2026-04-14,NB-001,Bengaluru,BEN-D2,431,8081.25
2026-04-14,NB-001,Delhi,DEL-D1,595,11156.25
2026-04-14,NB-001,Guwahati,GUW-D1,396,7425.0
2026-04-14,NB-001,Hyderabad,HYD-D2,532,9975.0
2026-04-14,NB-001,Jaipur,JAI-D2,284,5325.0
2026-04-14,NB-001,Lucknow,LUC-D2,337,6318.75
2026-04-14,NB-001,Mumbai,MUM-D2,591,11081.25
2026-04-14,NB-001,Pune,PUN-D1,612,11475.0
2026-04-14,NB-002,Ahmedabad,AHM-D2,,9712.5
2026-04-14,NB-002,Bengaluru,BEN-D2,,9393.75
2026-04-14,NB-002,Delhi,DEL-D2,427,8006.25
2026-04-14,NB-002,Hyderabad,HYD-D1,615,11531.25
2026-04-14,NB-002,Jaipur,JAI-D2,390,7312.0
2026-04-14,NB-002,Kolkata,KOL-D1,516,9675.0
2026-04-14,NB-002,Lucknow,LUC-D2,339,6356.25
2026-04-14,NB-002,Mumbai,MUM-D2,446,8362.5
2026-04-14,NB-002,Patna,PAT-D1,330,6187.5
2026-04-14,NB-002,Pune,PUN-D1,447,8381.25
2026-04-14,NB-003,Ahmedabad,AHM-D1,589,11043.75
2026-04-14,NB-003,Bengaluru,BEN-D2,450,8437.5
2026-04-14,NB-003,Chennai,CHE-D2,538,10088.0
2026-04-14,NB-003,Delhi,DEL-D2,439,8231.25
2026-04-14,NB-003,Jaipur,JAI-D1,320,6000.0
2026-04-14,NB-003,Kolkata,KOL-D1,-1,9600.0
2026-04-14,NB-003,Lucknow,LUC-D2,#N/A,7218.75
2026-04-14,NB-003,Mumbai,MUM-D2,422,7912.5
2026-04-14,NB-003,Patna,PAT-D2,342,6412.0
2026-04-14,NB-003,Pune,PUN-D2,455,8531.25
2026-04-14,NB-004,Ahmedabad,AHM-D1,602,18060.0
2026-04-14,NB-004,Bengaluru,BEN-D2,538,16140.0
2026-04-14,NB-004,Delhi,DEL-D2,466,13980.0
2026-04-14,NB-004,Hyderabad,HYD-D1,549,16470.0
2026-04-14,NB-004,Jaipur,JAI-D1,345,10350.0
2026-04-14,NB-004,Lucknow,LUC-D2,398,11940.0
2026-04-14,NB-004,Mumbai,MUM-D2,548,16440.0
2026-04-14,NB-004,Patna,PAT-D1,397,11910.0
2026-04-14,NB-004,Pune,PUN-D1,537,16110.0
2026-04-14,NB-005,Ahmedabad,AHM-D2,534,16020.0
2026-04-14,NB-005,Bengaluru,BEN-D1,550,16500.0
2026-04-14,NB-005,Chennai,CHE-D2,583,17490.0
2026-04-14,NB-005,Delhi,DEL-D2,541,16230.0
2026-04-14,NB-005,Guwahati,GUW-D2,286,8580.0
2026-04-14,NB-005,Jaipur,JAI-D1,339,10170.0
2026-04-14,NB-005,Lucknow,LUC-D2,#N/A,8610.0
2026-04-14,NB-005,Mumbai,MUM-D1,476,14280.0
2026-04-14,NB-005,Patna,PAT-D1,319,9570.0
2026-04-14,NB-005,Pune,PUN-D2,579,17370.0
2026-04-14,NB-006,Ahmedabad,AHM-D2,537,16110.0
2026-04-14,NB-006,Delhi,DEL-D2,506,15180.0
